      Step     Time          Energy          fmax
BFGS:    0 02:50:52     -193.021385        6.075314
BFGS:    1 02:50:55     -193.956182        2.306375
BFGS:    2 02:50:58     -194.283370        1.137452
BFGS:    3 02:51:00     -194.395439        1.344644
BFGS:    4 02:51:03     -194.460237        1.042708
BFGS:    5 02:51:06     -194.482034        0.251489
BFGS:    6 02:51:09     -194.487726        0.226605
BFGS:    7 02:51:12     -194.494560        0.413810
BFGS:    8 02:51:15     -194.501905        0.480204
BFGS:    9 02:51:17     -194.518779        0.522664
BFGS:   10 02:51:20     -194.533689        0.414917
BFGS:   11 02:51:23     -194.545230        0.262749
BFGS:   12 02:51:26     -194.555307        0.260016
BFGS:   13 02:51:28     -194.566612        0.257209
BFGS:   14 02:51:31     -194.584321        0.330476
BFGS:   15 02:51:34     -194.608043        0.349246
BFGS:   16 02:51:36     -194.630872        0.320005
BFGS:   17 02:51:39     -194.650983        0.356280
BFGS:   18 02:51:41     -194.662799        0.296492
BFGS:   19 02:51:44     -194.670709        0.231585
BFGS:   20 02:51:47     -194.681118        0.172051
BFGS:   21 02:51:49     -194.688034        0.231476
BFGS:   22 02:51:52     -194.689821        0.101612
BFGS:   23 02:51:55     -194.690319        0.020585
